wall_time,episode_idx,road_id,sim_time_s,speed,cte,str_angle,hdg_err,curvature,P1_lane_keeping_rho,P1_lane_keeping_status,P2_speed_stability_rho,P2_speed_stability_status,P3_steering_smoothness_rho,P3_steering_smoothness_status,P4_heading_alignment_rho,P4_heading_alignment_status,P5_recovery_rho,P5_recovery_status,P6_curvature_safety_rho,P6_curvature_safety_status
2026-06-20 02:52:27,5,647,1.64488,22.9752,0.0268,-0.06415,-0.01032,0.0086125,0.9732,satisfied,nan,pending,0.67785,satisfied,0.23678,satisfied,0.4732,satisfied,0.5732,satisfied
2026-06-20 02:52:27,5,647,1.69702,23.04252,0.0295,-0.07958,-0.01085,0.0087468,0.9705,satisfied,nan,pending,0.67042,satisfied,0.23678,satisfied,0.4705,satisfied,0.5705,satisfied
2026-06-20 02:52:27,5,647,1.74749,23.39676,0.0313,-0.08602,-0.01017,0.0088814,0.9687,satisfied,nan,pending,0.66398,satisfied,0.23678,satisfied,0.4687,satisfied,0.5687,satisfied
2026-06-20 02:52:27,5,647,1.79992,24.42168,0.0332,-0.05682,-0.0089,0.0090162,0.9668,satisfied,nan,pending,0.66398,satisfied,0.23678,satisfied,0.4668,satisfied,0.5668,satisfied
2026-06-20 02:52:27,5,647,1.85385,24.74064,0.0339,-0.04824,-0.00698,0.009151,0.9661,satisfied,nan,pending,0.66398,satisfied,0.23678,satisfied,0.4661,satisfied,0.5661,satisfied
2026-06-20 02:52:27,5,647,1.8956,24.65316,0.0351,-0.06944,-0.0074,0.009286,0.9649,satisfied,nan,pending,0.66398,satisfied,0.23678,satisfied,0.4649,satisfied,0.5649,satisfied
2026-06-20 02:52:27,5,647,1.94825,24.92352,0.0364,-0.0579,-0.00562,0.009286,0.9636,satisfied,nan,pending,0.66398,satisfied,0.23678,satisfied,0.4636,satisfied,0.5636,satisfied
2026-06-20 02:52:27,5,647,2.00113,25.87176,0.0372,-0.09069,-0.00867,0.0095563,0.9628,satisfied,20.87176,satisfied,0.65931,satisfied,0.23678,satisfied,0.4628,satisfied,0.5628,satisfied
2026-06-20 02:52:27,5,647,2.05301,26.12988,0.0391,-0.08596,-0.00517,0.0095563,0.9609,satisfied,20.87176,satisfied,0.65931,satisfied,0.23678,satisfied,0.4609,satisfied,0.5609,satisfied
2026-06-20 02:52:27,5,647,2.10915,25.95096,0.0391,-0.07025,-0.00694,0.0098268,0.9609,satisfied,20.87176,satisfied,0.65931,satisfied,0.23678,satisfied,0.4609,satisfied,0.5609,satisfied
2026-06-20 02:52:28,5,647,2.15266,26.84232,0.0397,-0.06598,-0.00377,0.0099621,0.9603,satisfied,20.87176,satisfied,0.65931,satisfied,0.23678,satisfied,0.4603,satisfied,0.5603,satisfied
2026-06-20 02:52:28,5,647,2.20386,27.04176,0.0396,-0.0565,-0.00315,0.0100973,0.9603,satisfied,20.87176,satisfied,0.65931,satisfied,0.23678,satisfied,0.4603,satisfied,0.5603,satisfied
2026-06-20 02:52:28,5,647,2.25856,26.81064,0.0393,-0.0845,-0.00353,0.0102326,0.9603,satisfied,20.87176,satisfied,0.65931,satisfied,0.23678,satisfied,0.4603,satisfied,0.5603,satisfied
2026-06-20 02:52:28,5,647,2.31237,27.00288,0.0394,-0.06101,-0.00385,0.0103678,0.9603,satisfied,20.87176,satisfied,0.65931,satisfied,0.23678,satisfied,0.4603,satisfied,0.5603,satisfied
2026-06-20 02:52:28,5,647,2.35589,27.80028,0.0389,-0.06696,-0.00276,0.0105028,0.9603,satisfied,20.87176,satisfied,0.65931,satisfied,0.23678,satisfied,0.4603,satisfied,0.5603,satisfied
2026-06-20 02:52:28,5,647,2.40962,27.97956,0.0387,-0.07784,-0.00232,0.0106379,0.9603,satisfied,20.87176,satisfied,0.65931,satisfied,0.23678,satisfied,0.4603,satisfied,0.5603,satisfied
2026-06-20 02:52:28,5,647,2.46277,27.70704,0.0383,-0.07177,-0.00241,0.0107728,0.9603,satisfied,20.87176,satisfied,0.65931,satisfied,0.23678,satisfied,0.4603,satisfied,0.5603,satisfied
2026-06-20 02:52:28,5,647,2.50531,27.83952,0.0382,-0.085,-0.00188,0.0109074,0.9603,satisfied,20.87176,satisfied,0.65931,satisfied,0.23678,satisfied,0.4603,satisfied,0.5603,satisfied
2026-06-20 02:52:28,5,647,2.56231,28.57716,0.0373,-0.06418,-0.00537,0.0111762,0.9603,satisfied,20.87176,satisfied,0.65931,satisfied,0.23678,satisfied,0.4603,satisfied,0.5603,satisfied
2026-06-20 02:52:28,5,647,2.61045,28.7064,0.0377,-0.06908,-0.00017,0.0111762,0.9603,satisfied,20.87176,satisfied,0.65931,satisfied,0.23678,satisfied,0.4603,satisfied,0.5603,satisfied
2026-06-20 02:52:28,5,647,2.66511,28.40364,0.0359,-0.04682,-0.00427,0.011444,0.9603,satisfied,20.87176,satisfied,0.65931,satisfied,0.23678,satisfied,0.4603,satisfied,0.5603,satisfied
2026-06-20 02:52:28,5,647,2.70921,29.07936,0.0366,-0.06442,-0.00363,0.0115772,0.9603,satisfied,20.87176,satisfied,0.65931,satisfied,0.23678,satisfied,0.4603,satisfied,0.5603,satisfied
2026-06-20 02:52:28,5,647,2.76323,29.18088,0.037,-0.06001,-0.00449,0.0117102,0.9603,satisfied,20.87176,satisfied,0.65931,satisfied,0.23678,satisfied,0.4603,satisfied,0.5603,satisfied
2026-06-20 02:52:28,5,647,2.8196,28.85904,0.0376,-0.07569,-0.0052,0.011843,0.9603,satisfied,20.87176,satisfied,0.65931,satisfied,0.23678,satisfied,0.4603,satisfied,0.5603,satisfied
2026-06-20 02:52:28,5,647,2.86438,28.944,0.0387,-0.08608,-0.00557,0.0119748,0.9603,satisfied,20.87176,satisfied,0.65931,satisfied,0.23678,satisfied,0.4603,satisfied,0.5603,satisfied
2026-06-20 02:52:28,5,647,2.919,29.55852,0.0397,-0.06046,-0.00924,0.0122379,0.9603,satisfied,20.87176,satisfied,0.65931,satisfied,0.23678,satisfied,0.4603,satisfied,0.5603,satisfied
2026-06-20 02:52:28,5,647,2.97273,29.6424,0.0417,-0.08712,-0.00841,0.012368,0.9583,satisfied,20.87176,satisfied,0.65931,satisfied,0.23678,satisfied,0.4583,satisfied,0.5583,satisfied
2026-06-20 02:52:28,5,647,3.02165,29.30544,0.0433,-0.06634,-0.00847,0.0124981,0.9567,satisfied,20.87176,satisfied,0.65931,satisfied,0.23678,satisfied,0.4567,satisfied,0.5567,satisfied
2026-06-20 02:52:28,5,647,3.06658,29.36916,0.0445,-0.07945,-0.00826,0.0126275,0.9555,satisfied,20.87176,satisfied,0.65931,satisfied,0.23678,satisfied,0.4555,satisfied,0.5555,satisfied
2026-06-20 02:52:29,5,647,3.12115,29.93904,0.0464,-0.08684,-0.00827,0.0127556,0.9536,satisfied,20.87176,satisfied,0.65931,satisfied,0.23678,satisfied,0.4536,satisfied,0.5536,satisfied
2026-06-20 02:52:29,5,647,3.167,30.00564,0.0482,-0.10176,-0.00793,0.0128836,0.9518,satisfied,20.87176,satisfied,0.64824,satisfied,0.23678,satisfied,0.4518,satisfied,0.5518,satisfied
2026-06-20 02:52:29,5,647,3.22355,29.64708,0.0499,-0.06952,-0.0117,0.0131365,0.9501,satisfied,20.87176,satisfied,0.64824,satisfied,0.23678,satisfied,0.4501,satisfied,0.5501,satisfied
2026-06-20 02:52:29,5,647,3.26937,29.69136,0.0523,-0.07686,-0.00985,0.0132623,0.9477,satisfied,20.87176,satisfied,0.64824,satisfied,0.23678,satisfied,0.4477,satisfied,0.5477,satisfied
2026-06-20 02:52:29,5,647,3.32549,30.22668,0.0544,-0.07075,-0.01007,0.0133862,0.9456,satisfied,20.87176,satisfied,0.64824,satisfied,0.23678,satisfied,0.4456,satisfied,0.5456,satisfied
2026-06-20 02:52:29,5,647,3.37113,30.2796,0.0564,-0.09463,-0.01034,0.0135083,0.9436,satisfied,20.87176,satisfied,0.64824,satisfied,0.23678,satisfied,0.4436,satisfied,0.5436,satisfied
2026-06-20 02:52:29,5,647,3.41833,29.91096,0.0593,-0.07643,-0.01049,0.0136306,0.9407,satisfied,20.87176,satisfied,0.64824,satisfied,0.23678,satisfied,0.4407,satisfied,0.5407,satisfied
2026-06-20 02:52:29,5,647,3.47686,29.943,0.0616,-0.09516,-0.00962,0.0137527,0.9384,satisfied,20.87176,satisfied,0.64824,satisfied,0.23678,satisfied,0.4384,satisfied,0.5384,satisfied
2026-06-20 02:52:29,5,647,3.52459,30.45312,0.0645,-0.07775,-0.01448,0.0139953,0.9355,satisfied,20.87176,satisfied,0.64824,satisfied,0.23552,satisfied,0.4355,satisfied,0.5355,satisfied
2026-06-20 02:52:29,5,647,3.57179,30.06216,0.0693,-0.10875,-0.01244,0.0141062,0.9307,satisfied,20.87176,satisfied,0.64125,satisfied,0.23552,satisfied,0.4307,satisfied,0.5307,satisfied
2026-06-20 02:52:29,5,647,3.62898,30.10788,0.072,-0.10726,-0.01198,0.0142115,0.928,satisfied,20.87176,satisfied,0.64125,satisfied,0.23552,satisfied,0.428,satisfied,0.528,satisfied
2026-06-20 02:52:29,5,647,3.67773,30.59532,0.0748,-0.11805,-0.01506,0.0144679,0.9252,satisfied,20.87176,satisfied,0.63195,satisfied,0.23494,satisfied,0.4252,satisfied,0.5252,satisfied
2026-06-20 02:52:29,5,647,3.72611,30.62376,0.0777,-0.09932,-0.01287,0.0146092,0.9223,satisfied,20.87176,satisfied,0.63195,satisfied,0.23494,satisfied,0.4223,satisfied,0.5223,satisfied
2026-06-20 02:52:29,5,647,3.77452,30.2202,0.0796,-0.10461,-0.01057,0.0149109,0.9204,satisfied,20.87176,satisfied,0.63195,satisfied,0.23494,satisfied,0.4204,satisfied,0.5204,satisfied
2026-06-20 02:52:29,5,647,3.83257,30.2364,0.0808,-0.10819,-0.00901,0.0155683,0.9192,satisfied,20.87176,satisfied,0.63195,satisfied,0.23494,satisfied,0.4192,satisfied,0.5192,satisfied
2026-06-20 02:52:29,5,647,3.88556,30.71124,0.0818,-0.09333,-0.00788,0.0163146,0.9182,satisfied,20.87176,satisfied,0.63195,satisfied,0.23494,satisfied,0.4182,satisfied,0.5182,satisfied
2026-06-20 02:52:29,5,647,3.9295,30.73356,0.0828,-0.10915,-0.00676,0.017045,0.9172,satisfied,20.87176,satisfied,0.63195,satisfied,0.23494,satisfied,0.4172,satisfied,0.5172,satisfied
2026-06-20 02:52:29,5,647,3.9791,30.33216,0.0838,-0.09908,-0.01309,0.0184848,0.9162,satisfied,20.87176,satisfied,0.63195,satisfied,0.23494,satisfied,0.4162,satisfied,0.5162,satisfied
2026-06-20 02:52:29,5,647,4.02909,30.36384,0.0872,-0.11283,-0.01352,0.0192141,0.9128,satisfied,20.87176,satisfied,0.63195,satisfied,0.23494,satisfied,0.4128,satisfied,0.5128,satisfied
2026-06-20 02:52:29,5,647,4.08876,30.8304,0.0902,-0.10546,-0.01399,0.0199571,0.9098,satisfied,20.87176,satisfied,0.63195,satisfied,0.23494,satisfied,0.4098,satisfied,0.5098,satisfied
2026-06-20 02:52:30,5,647,4.13976,30.41172,0.0934,-0.11075,-0.01993,0.0214543,0.9066,satisfied,20.87176,satisfied,0.63195,satisfied,0.23007,satisfied,0.4066,satisfied,0.5066,satisfied
2026-06-20 02:52:30,5,647,4.18975,30.43476,0.0981,-0.08768,-0.02031,0.0222134,0.9019,satisfied,20.87176,satisfied,0.63195,satisfied,0.22969,satisfied,0.4019,satisfied,0.5019,satisfied
2026-06-20 02:52:30,5,647,4.2411,30.89088,0.1036,-0.1034,-0.02112,0.0229747,0.8964,satisfied,20.87176,satisfied,0.63195,satisfied,0.22888,satisfied,0.3964,satisfied,0.4964,satisfied
2026-06-20 02:52:30,5,647,4.28345,30.90708,0.1085,-0.13667,-0.02298,0.0237426,0.8915,satisfied,20.87176,satisfied,0.61333,satisfied,0.22702,satisfied,0.3915,satisfied,0.4915,satisfied
2026-06-20 02:52:30,5,647,4.3344,30.49308,0.1168,-0.12402,-0.02502,0.0245164,0.8832,satisfied,20.87176,satisfied,0.61333,satisfied,0.22498,satisfied,0.3832,satisfied,0.4832,satisfied
2026-06-20 02:52:30,5,647,4.39145,30.51396,0.1242,-0.10992,-0.02689,0.025294,0.8758,satisfied,20.87176,satisfied,0.61333,satisfied,0.22311,satisfied,0.3758,satisfied,0.4758,satisfied
2026-06-20 02:52:30,5,647,4.4437,30.95856,0.1348,-0.14286,-0.03685,0.02688,0.8652,satisfied,20.87176,satisfied,0.60714,satisfied,0.21315,satisfied,0.3652,satisfied,0.4652,satisfied
2026-06-20 02:52:30,5,647,4.49565,30.9672,0.1465,-0.15056,-0.0387,0.027673,0.8535,satisfied,20.87176,satisfied,0.59944,satisfied,0.2113,satisfied,0.3535,satisfied,0.4535,satisfied
2026-06-20 02:52:30,5,647,4.54224,30.53376,0.1608,-0.1651,-0.03938,0.028451,0.8392,satisfied,20.87176,satisfied,0.5849,satisfied,0.21062,satisfied,0.3392,satisfied,0.4392,satisfied
2026-06-20 02:52:30,5,647,4.59563,30.52044,0.1714,-0.116,-0.03927,0.0292187,0.8286,satisfied,20.87176,satisfied,0.5849,satisfied,0.21062,satisfied,0.3286,satisfied,0.4286,satisfied
2026-06-20 02:52:30,5,647,4.64926,30.95316,0.1869,-0.16174,-0.05029,0.0308919,0.8131,satisfied,20.87176,satisfied,0.5849,satisfied,0.19971,satisfied,0.3131,satisfied,0.4131,satisfied
2026-06-20 02:52:30,5,647,4.69352,30.52224,0.2082,-0.18651,-0.0517,0.031804,0.7918,satisfied,20.87176,satisfied,0.56349,satisfied,0.1983,satisfied,0.2918,satisfied,0.3918,satisfied
2026-06-20 02:52:30,5,647,4.74911,30.52224,0.2225,-0.22282,-0.05282,0.0325515,0.7775,satisfied,20.87176,satisfied,0.52718,satisfied,0.19718,satisfied,0.2775,satisfied,0.3775,satisfied
2026-06-20 02:52:30,5,647,4.79266,30.97296,0.244,-0.22476,-0.05365,0.0329975,0.756,satisfied,20.87176,satisfied,0.52524,satisfied,0.19635,satisfied,0.256,satisfied,0.356,satisfied
2026-06-20 02:52:30,5,647,4.85007,30.95388,0.2593,-0.23644,-0.0516,0.0334009,0.7407,satisfied,20.87176,satisfied,0.51356,satisfied,0.19635,satisfied,0.2407,satisfied,0.3407,satisfied
2026-06-20 02:52:30,5,647,4.89526,30.47364,0.2792,-0.32647,-0.05974,0.0314014,0.7208,satisfied,20.87176,satisfied,0.42353,satisfied,0.19026,satisfied,0.2208,satisfied,0.3208,satisfied
2026-06-20 02:52:30,5,647,4.95171,30.42864,0.2966,-0.33081,-0.05477,0.0296672,0.7034,satisfied,20.87176,satisfied,0.41919,satisfied,0.19026,satisfied,0.2034,satisfied,0.3034,satisfied
2026-06-20 02:52:30,5,647,4.99803,30.8268,0.3155,-0.32465,-0.04967,0.0280719,0.6845,satisfied,20.87176,satisfied,0.41919,satisfied,0.19026,satisfied,0.1845,satisfied,0.2845,satisfied
2026-06-20 02:52:30,5,647,5.05296,30.75156,0.326,-0.28335,-0.03903,0.0265983,0.674,satisfied,20.87176,satisfied,0.41919,satisfied,0.19026,satisfied,0.174,satisfied,0.274,satisfied
2026-06-20 02:52:30,5,647,5.09913,30.17232,0.3346,-0.33005,-0.03426,0.0236375,0.6654,satisfied,20.87176,satisfied,0.41919,satisfied,0.19026,satisfied,0.1654,satisfied,0.2654,satisfied
2026-06-20 02:52:31,5,647,5.15555,30.11904,0.3399,-0.34277,-0.01476,0.0236375,0.6601,satisfied,20.87176,satisfied,0.40723,satisfied,0.19026,satisfied,0.1601,satisfied,0.2601,satisfied
2026-06-20 02:52:31,5,647,5.20208,30.51792,0.3382,-0.34776,-0.01298,0.0206032,0.6601,satisfied,20.87176,satisfied,0.40224,satisfied,0.19026,satisfied,0.1601,satisfied,0.2601,satisfied
2026-06-20 02:52:31,5,647,5.24948,29.94156,0.3345,-0.30256,0.00485,0.0191085,0.6601,satisfied,20.87176,satisfied,0.40224,satisfied,0.19026,satisfied,0.1601,satisfied,0.2601,satisfied
2026-06-20 02:52:31,5,647,5.30279,29.88,0.3259,-0.29299,0.02115,0.0176268,0.6601,satisfied,20.87176,satisfied,0.40224,satisfied,0.19026,satisfied,0.1601,satisfied,0.2601,satisfied
2026-06-20 02:52:31,5,647,5.36082,30.28752,0.3045,-0.24776,0.03208,0.0146741,0.6601,satisfied,20.87176,satisfied,0.40224,satisfied,0.19026,satisfied,0.1601,satisfied,0.2601,satisfied
2026-06-20 02:52:31,5,647,5.4066,30.24612,0.2879,-0.2262,0.04652,0.0132043,0.6601,satisfied,20.87176,satisfied,0.40224,satisfied,0.19026,satisfied,0.1601,satisfied,0.2601,satisfied
2026-06-20 02:52:31,5,647,5.45652,29.75076,0.2564,-0.1928,0.05709,0.0117371,0.6601,satisfied,20.87176,satisfied,0.40224,satisfied,0.19026,satisfied,0.1601,satisfied,0.2601,satisfied
2026-06-20 02:52:31,5,647,5.50455,29.7558,0.2324,-0.16493,0.06774,0.0102765,0.6601,satisfied,20.87176,satisfied,0.40224,satisfied,0.18226,satisfied,0.1601,satisfied,0.2601,satisfied
2026-06-20 02:52:31,5,647,5.56182,30.2652,0.1914,-0.11229,0.0781,0.0088185,0.6601,satisfied,20.87176,satisfied,0.40224,satisfied,0.1719,satisfied,0.1601,satisfied,0.2601,satisfied
2026-06-20 02:52:31,5,647,5.60868,30.27384,0.1618,-0.11142,0.08701,0.0073602,0.6601,satisfied,20.87176,satisfied,0.40224,satisfied,0.16299,satisfied,0.1882,satisfied,0.2601,satisfied
2026-06-20 02:52:31,5,647,5.65711,29.85372,0.1158,-0.0757,0.0881,0.0044433,0.6601,satisfied,20.87176,satisfied,0.40224,satisfied,0.1619,satisfied,0.2342,satisfied,0.2601,satisfied
2026-06-20 02:52:31,5,647,5.71555,29.90556,0.0848,-0.05475,0.0922,0.0029803,0.6601,satisfied,20.87176,satisfied,0.40224,satisfied,0.1578,satisfied,0.2652,satisfied,0.2601,satisfied
2026-06-20 02:52:31,5,647,5.76958,30.43404,0.0348,0.00965,0.09778,0.0015103,0.6601,satisfied,20.87176,satisfied,0.40224,satisfied,0.15222,satisfied,0.3152,satisfied,0.2601,satisfied
2026-06-20 02:52:31,5,647,5.8225,30.47508,0.0007,0.01157,0.10137,3.92e-05,0.6601,satisfied,20.87176,satisfied,0.40224,satisfied,0.14863,satisfied,0.3493,satisfied,0.2601,satisfied
2026-06-20 02:52:31,5,647,5.87523,30.09348,-0.0515,0.05269,0.10383,-0.0014439,0.6601,satisfied,20.87176,satisfied,0.40224,satisfied,0.14617,satisfied,0.3493,satisfied,0.2601,satisfied
2026-06-20 02:52:31,5,647,5.92857,30.62088,-0.1037,0.097,0.10433,-0.004439,0.6601,satisfied,20.87176,satisfied,0.40224,satisfied,0.14567,satisfied,0.3493,satisfied,0.2601,satisfied
2026-06-20 02:52:31,5,647,5.98196,30.65508,-0.1385,0.10872,0.10473,-0.0059591,0.6601,satisfied,20.87176,satisfied,0.40224,satisfied,0.14527,satisfied,0.3493,satisfied,0.2601,satisfied
2026-06-20 02:52:31,5,647,6.03528,30.23964,-0.1892,0.17567,0.10268,-0.0074967,0.6601,satisfied,20.87176,satisfied,0.40224,satisfied,0.14527,satisfied,0.3108,satisfied,0.2601,satisfied
2026-06-20 02:52:31,5,647,6.08987,30.26952,-0.2218,0.16178,0.09885,-0.0090395,0.6601,satisfied,20.87176,satisfied,0.40224,satisfied,0.14527,satisfied,0.2782,satisfied,0.2601,satisfied
2026-06-20 02:52:32,5,647,6.14591,30.73356,-0.2682,0.26293,0.0976,-0.0122063,0.6601,satisfied,20.87176,satisfied,0.40224,satisfied,0.14527,satisfied,0.2318,satisfied,0.2601,satisfied
2026-06-20 02:52:32,5,647,6.20787,30.72096,-0.2975,0.24917,0.0913,-0.0138095,0.6601,satisfied,20.87176,satisfied,0.40224,satisfied,0.14527,satisfied,0.2025,satisfied,0.2601,satisfied
2026-06-20 02:52:32,5,647,6.28387,30.2346,-0.3598,0.32902,0.07292,-0.0171123,0.6402,satisfied,20.87176,satisfied,0.40224,satisfied,0.14527,satisfied,0.1402,satisfied,0.2402,satisfied
2026-06-20 02:52:32,5,647,6.33895,30.6414,-0.3876,0.28891,0.06138,-0.0187907,0.6124,satisfied,20.87176,satisfied,0.40224,satisfied,0.14527,satisfied,0.1124,satisfied,0.2124,satisfied
2026-06-20 02:52:32,5,647,6.3984,30.60288,-0.4034,0.28562,0.05127,-0.0205129,0.5966,satisfied,20.87176,satisfied,0.40224,satisfied,0.14527,satisfied,0.0966,satisfied,0.1966,satisfied
2026-06-20 02:52:32,5,647,6.46081,30.00384,-0.419,0.30533,0.04494,-0.0240115,0.581,satisfied,20.87176,satisfied,0.40224,satisfied,0.14527,satisfied,0.081,satisfied,0.181,satisfied
2026-06-20 02:52:32,5,647,6.53662,30.37644,-0.4344,0.32572,0.02402,-0.0276302,0.5656,satisfied,20.87176,satisfied,0.40224,satisfied,0.14527,satisfied,0.0656,satisfied,0.1656,satisfied
2026-06-20 02:52:32,5,647,6.59303,29.81268,-0.4351,0.31887,0.01133,-0.0294772,0.5649,satisfied,20.87176,satisfied,0.40224,satisfied,0.14527,satisfied,0.0649,satisfied,0.1649,satisfied
2026-06-20 02:52:32,5,647,6.65182,29.75688,-0.4337,0.33097,0.00179,-0.0313557,0.5649,satisfied,20.87176,satisfied,0.40224,satisfied,0.14527,satisfied,0.0649,satisfied,0.1649,satisfied
2026-06-20 02:52:32,5,647,6.71532,30.1842,-0.4254,0.2977,0.00382,-0.0351565,0.5649,satisfied,20.87176,satisfied,0.40224,satisfied,0.14527,satisfied,0.0649,satisfied,0.1649,satisfied
2026-06-20 02:52:32,5,647,6.7907,29.583,-0.4076,0.30149,-0.01189,-0.0390256,0.5649,satisfied,20.87176,satisfied,0.40224,satisfied,0.14527,satisfied,0.0649,satisfied,0.1649,satisfied
2026-06-20 02:52:32,5,647,6.85271,29.57004,-0.3974,0.30368,-0.01748,-0.0409662,0.5649,satisfied,20.87176,satisfied,0.40224,satisfied,0.14527,satisfied,0.0649,satisfied,0.1649,satisfied
2026-06-20 02:52:32,5,647,6.91466,30.06468,-0.3791,0.31564,-0.02159,-0.0429174,0.5649,satisfied,20.87176,satisfied,0.40224,satisfied,0.14527,satisfied,0.0649,satisfied,0.1649,satisfied
2026-06-20 02:52:32,5,647,6.98444,29.50992,-0.3473,0.25186,-0.01135,-0.0486713,0.5649,satisfied,20.87176,satisfied,0.40224,satisfied,0.14527,satisfied,0.0649,satisfied,0.1649,satisfied
2026-06-20 02:52:32,5,647,7.04335,29.4912,-0.3384,0.2628,-0.01407,-0.0505142,0.5649,satisfied,20.87176,satisfied,0.40224,satisfied,0.14527,satisfied,0.0649,satisfied,0.1649,satisfied
2026-06-20 02:52:33,5,647,7.10213,29.99916,-0.3185,0.25597,-0.01657,-0.0523144,0.5649,satisfied,20.87176,satisfied,0.40224,satisfied,0.14527,satisfied,0.0649,satisfied,0.1649,satisfied
2026-06-20 02:52:33,5,647,7.16263,29.4732,-0.3002,0.1951,-0.01748,-0.0540971,0.5649,satisfied,20.87176,satisfied,0.40224,satisfied,0.14527,satisfied,0.0649,satisfied,0.1649,satisfied
2026-06-20 02:52:33,5,647,7.23503,30.03804,-0.2778,0.22853,0.01004,-0.0588702,0.5649,satisfied,20.87176,satisfied,0.40224,satisfied,0.14527,satisfied,0.0722,satisfied,0.1649,satisfied
2026-06-20 02:52:33,5,647,7.29531,30.06216,-0.2782,0.2394,0.01797,-0.0602023,0.5649,satisfied,20.87176,satisfied,0.40224,satisfied,0.14527,satisfied,0.0722,satisfied,0.1649,satisfied
2026-06-20 02:52:33,5,647,7.35543,29.58984,-0.2779,0.16896,0.02814,-0.0615141,0.5649,satisfied,20.87176,satisfied,0.40224,satisfied,0.14527,satisfied,0.0722,satisfied,0.1649,satisfied
2026-06-20 02:52:33,5,647,7.42045,29.62224,-0.2819,0.17741,0.03616,-0.0626437,0.5649,satisfied,20.87176,satisfied,0.40224,satisfied,0.14527,satisfied,0.0722,satisfied,0.1649,satisfied
2026-06-20 02:52:33,5,647,7.49332,30.15072,-0.3027,0.16861,0.05335,-0.0644868,0.5649,satisfied,20.87176,satisfied,0.40224,satisfied,0.14527,satisfied,0.0722,satisfied,0.1649,satisfied
2026-06-20 02:52:33,5,647,7.55298,29.72016,-0.3252,0.27756,0.066,-0.0651172,0.5649,satisfied,20.87176,satisfied,0.40224,satisfied,0.14527,satisfied,0.0722,satisfied,0.1649,satisfied
2026-06-20 02:52:33,5,647,7.61255,29.76516,-0.3475,0.26981,0.07791,-0.0655867,0.5649,satisfied,20.87176,satisfied,0.40224,satisfied,0.14527,satisfied,0.0722,satisfied,0.1649,satisfied
2026-06-20 02:52:33,5,647,7.67722,30.30948,-0.3848,0.29101,0.11393,-0.0661085,0.5649,satisfied,20.87176,satisfied,0.40224,satisfied,0.13607,satisfied,0.0722,satisfied,0.1649,satisfied
2026-06-20 02:52:33,5,647,7.75479,29.7936,-0.4708,0.31485,0.1219,-0.066009,0.5292,satisfied,20.87176,satisfied,0.40224,satisfied,0.1281,satisfied,0.0292,satisfied,0.1292,satisfied
2026-06-20 02:52:33,5,647,7.81632,30.24396,-0.5225,0.35352,0.12548,-0.0655986,0.4775,satisfied,20.87176,satisfied,0.39648,satisfied,0.12452,satisfied,-0.0225,violated,0.0775,satisfied
2026-06-20 02:52:33,5,647,7.88505,30.23172,-0.5617,0.40016,0.12986,-0.0651273,0.4383,satisfied,20.87176,satisfied,0.34984,satisfied,0.12014,satisfied,-0.0617,violated,0.0383,satisfied
2026-06-20 02:52:33,5,647,7.9718,29.62116,-0.6659,0.47431,0.15511,-0.0628668,0.3341,satisfied,20.87176,satisfied,0.27569,satisfied,0.09489,satisfied,-0.1659,violated,-0.01287,violated
2026-06-20 02:52:33,5,647,8.04835,29.89044,-0.7657,0.56109,0.14569,-0.0607927,0.2343,satisfied,20.87176,satisfied,0.18891,satisfied,0.09489,satisfied,-0.2657,violated,-0.01287,violated
2026-06-20 02:52:34,5,647,8.11038,29.10168,-0.82,0.63351,0.13641,-0.0596241,0.18,satisfied,20.87176,satisfied,0.11649,satisfied,0.09489,satisfied,-0.32,violated,-0.01287,violated
2026-06-20 02:52:34,5,647,8.17557,28.94544,-0.8548,0.70105,0.12598,-0.0584376,0.1452,satisfied,20.87176,satisfied,0.04895,satisfied,0.09489,satisfied,-0.3548,violated,-0.01287,violated
2026-06-20 02:52:34,5,647,8.25514,28.42344,-0.9284,0.81707,0.10023,-0.0544115,0.0716,satisfied,20.87176,satisfied,-0.06707,violated,0.09489,satisfied,-0.4284,violated,-0.01287,violated
2026-06-20 02:52:34,5,647,8.32058,28.2348,-0.9465,0.79743,0.05446,-0.0544115,0.0535,satisfied,20.87176,satisfied,-0.06707,violated,0.09489,satisfied,-0.4465,violated,-0.01287,violated
2026-06-20 02:52:34,5,647,8.38886,28.6344,-0.9506,0.78567,0.04669,-0.0515749,0.0494,satisfied,20.87176,satisfied,-0.06707,violated,0.09489,satisfied,-0.4506,violated,-0.01287,violated
2026-06-20 02:52:34,5,647,8.46805,27.5238,-0.9325,0.77537,-0.01748,-0.0487549,0.0494,satisfied,20.87176,satisfied,-0.06707,violated,0.09489,satisfied,-0.4506,violated,-0.01287,violated
2026-06-20 02:52:34,5,647,8.53298,27.37368,-0.9107,0.71319,-0.04879,-0.0473441,0.0494,satisfied,20.87176,satisfied,-0.06707,violated,0.09489,satisfied,-0.4506,violated,-0.01287,violated
2026-06-20 02:52:34,5,647,8.60898,27.70956,-0.8254,0.79839,-0.10777,-0.0445632,0.0494,satisfied,20.87176,satisfied,-0.06707,violated,0.09489,satisfied,-0.4506,violated,-0.01287,violated
