road,idx,curvature,str_angle,speed,cte,cl_cross,yaw,rd_hdg,hdg_err,x,y,timestamp
1,164,-0.06349,-0.62231,29.50272,0.7573,2,0.42918,0.54995,-0.12077,165.0951,67.21,12.35595
1,165,-0.06394,-0.60727,29.8746,0.8021,2,0.45959,0.58597,-0.12638,165.5394,67.4299,12.41505
1,166,-0.06399,-0.61075,28.98648,0.8466,2,0.5069,0.62224,-0.11534,165.9662,67.6669,12.45734
1,167,-0.06378,-0.58686,28.79496,0.8721,2,0.54963,0.65854,-0.10891,166.2424,67.8361,12.50873
1,167,-0.06378,-0.67979,29.19024,0.8973,2,0.58978,0.65854,-0.06876,166.6448,68.1054,12.55847
1,168,-0.06318,-0.66334,29.05884,0.9074,2,0.62723,0.69472,-0.06749,166.9036,68.293,12.6073
1,169,-0.06234,-0.6501,28.16784,0.9188,2,0.66901,0.73056,-0.06155,167.2757,68.5872,12.65833
1,169,-0.06234,-0.62949,28.0224,0.9197,2,0.71158,0.73056,-0.01898,167.5146,68.7932,12.71887
1,170,-0.06119,-0.60624,28.48392,0.9099,2,0.75124,0.76593,-0.01469,167.8596,69.1154,12.76173
1,171,-0.05982,-0.60783,28.36512,0.9044,2,0.7888,0.80064,-0.01184,168.0793,69.3366,12.81435
1,171,-0.05982,-0.6029,27.52308,0.8853,2,0.82355,0.80064,0.02291,168.3943,69.6766,12.86593
1,172,-0.05825,-0.56924,27.40284,0.8674,2,0.8588,0.83457,0.02422,168.5959,69.9102,12.91472
1,173,-0.05652,-0.52891,27.9126,0.8377,2,0.89359,0.86762,0.02597,168.8856,70.2705,12.96474
1,173,-0.05652,-0.47693,27.81144,0.8131,2,0.92638,0.86762,0.05876,169.0691,70.5147,13.01471
1,174,-0.05467,-0.50078,27.04824,0.7733,2,0.95522,0.89968,0.05554,169.3317,70.886,13.06469
1,175,-0.05274,-0.49092,27.67788,0.7325,2,0.98613,0.9307,0.05543,169.5844,71.2678,13.11562
1,175,-0.05274,-0.42728,27.63864,0.7022,2,1.01314,0.9307,0.08244,169.745,71.5253,13.17348
1,176,-0.05075,-0.34619,26.946,0.6526,2,1.04011,0.96061,0.0795,169.9741,71.9157,13.22298
1,176,-0.05075,-0.34611,26.95788,0.621,2,1.0645,0.96061,0.10389,170.1211,72.1808,13.27344
1,177,-0.04874,-0.30852,27.70992,0.5661,2,1.08086,0.9894,0.09147,170.3365,72.5847,13.32314
1,178,-0.04672,-0.28546,27.76176,0.5377,2,1.0979,1.01704,0.08086,170.4753,72.856,13.37286
1,179,-0.04473,-0.30276,27.32832,0.4903,2,1.11349,1.04354,0.06995,170.6776,73.2671,13.42107
1,179,-0.04473,-0.28191,27.46728,0.4576,2,1.12864,1.04354,0.08509,170.8094,73.5455,13.47992
1,180,-0.04277,-0.22466,28.13976,0.4104,2,1.14533,1.06892,0.07641,171.0014,73.9692,13.53099
1,180,-0.04277,-0.20622,28.25136,0.3804,2,1.16121,1.06892,0.09229,171.125,74.2539,13.57945
1,181,-0.04087,-0.17833,27.8766,0.3318,2,1.17337,1.09318,0.08019,171.3055,74.6839,13.62997
1,182,-0.03903,-0.15481,28.56456,0.2913,2,1.18651,1.11636,0.07015,171.4825,75.1216,13.68006
1,183,-0.03724,-0.12351,28.6794,0.267,2,1.19618,1.1385,0.05768,171.5979,75.4151,13.73228
1,183,-0.03724,-0.09349,28.3284,0.231,2,1.20424,1.1385,0.06574,171.7677,75.8574,13.78144
1,184,-0.03556,-0.07381,28.41264,0.208,2,1.21081,1.15963,0.05118,171.8799,76.1555,13.83005
1,185,-0.03391,-0.05654,29.106,0.1813,2,1.21507,1.1798,0.03527,172.0475,76.6066,13.87938
1,185,-0.03391,-0.02763,29.20824,0.167,2,1.21854,1.1798,0.03875,172.1584,76.9083,13.9297
1,186,-0.03237,0.01832,28.88064,0.147,2,1.22096,1.19903,0.02193,172.324,77.3622,13.97835
1,187,-0.0309,0.02447,28.97604,0.1422,2,1.22234,1.2174,0.00495,172.4348,77.6672,14.03915
